April 2022 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99,Rank out of 128 Years
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
KY-163,"Meade County",53.7,42,-1.1,54.8
KY-165,"Menifee County",53.4,51,-0.7,54.1
KY-167,"Mercer County",54.2,61,0.1,54.1
KY-169,"Metcalfe County",54.6,38,-1.3,55.9
KY-171,"Monroe County",54.6,29,-2.0,56.6
KY-173,"Montgomery County",53.2,54,-0.5,53.7
KY-175,"Morgan County",53.7,54,-0.4,54.1
KY-177,"Muhlenberg County",56.2,50,-0.7,56.9
KY-179,"Nelson County",54.4,50,-0.5,54.9
KY-181,"Nicholas County",52.4,50,-0.8,53.2
KY-183,"Ohio County",55.3,47,-0.7,56
KY-185,"Oldham County",53.6,51,-0.4,54
KY-187,"Owen County",53.3,54,-0.1,53.4
KY-189,"Owsley County",54.8,55,-0.4,55.2
KY-191,"Pendleton County",52.2,44,-0.8,53
KY-193,"Perry County",54.5,53,-0.4,54.9
KY-195,"Pike County",55.3,64,0.2,55.1
KY-197,"Powell County",53.9,53,-0.7,54.6
KY-199,"Pulaski County",54.5,54,-0.3,54.8
KY-201,"Robertson County",52.0,42,-0.9,52.9
KY-203,"Rockcastle County",54.1,58,-0.2,54.3
KY-205,"Rowan County",52.7,47,-0.9,53.6
KY-207,"Russell County",55.0,55,-0.2,55.2
KY-209,"Scott County",53.2,57,-0.1,53.3
KY-211,"Shelby County",53.6,52,-0.2,53.8
KY-213,"Simpson County",55.6,37,-1.5,57.1
KY-215,"Spencer County",54.1,50,-0.4,54.5
KY-217,"Taylor County",54.6,51,-0.5,55.1
KY-219,"Todd County",56.0,40,-1.1,57.1
KY-221,"Trigg County",56.3,39,-1.4,57.7
KY-223,"Trimble County",53.5,55,-0.1,53.6
KY-225,"Union County",55.0,34,-1.6,56.6
KY-227,"Warren County",56.1,44,-0.9,57
KY-229,"Washington County",54.1,54,-0.4,54.5
KY-231,"Wayne County",54.6,47,-0.5,55.1
KY-233,"Webster County",55.5,39,-1.3,56.8
KY-235,"Whitley County",54.1,38,-1.3,55.4
KY-237,"Wolfe County",54.0,53,-0.6,54.6
KY-239,"Woodford County",54.0,63,0.3,53.7
LA-001,"Acadia Parish",68.8,82,0.7,68.1
LA-003,"Allen Parish",68.0,88,0.8,67.2
LA-005,"Ascension Parish",69.0,96,1.5,67.5
LA-007,"Assumption Parish",69.4,94,1.4,68
LA-009,"Avoyelles Parish",66.9,69,0.1,66.8
LA-011,"Beauregard Parish",68.4,96,1.7,66.7
LA-013,"Bienville Parish",66.2,103,2.3,63.9
LA-015,"Bossier Parish",66.2,101,2.1,64.1
LA-017,"Caddo Parish",66.4,101,1.9,64.5
LA-019,"Calcasieu Parish",69.4,100,1.8,67.6
LA-021,"Caldwell Parish",65.2,75,0.4,64.8
LA-023,"Cameron Parish",69.8,99,1.7,68.1
LA-025,"Catahoula Parish",65.4,62,-0.4,65.8
LA-027,"Claiborne Parish",64.9,93,1.5,63.4
LA-029,"Concordia Parish",65.4,54,-0.6,66
LA-031,"De Soto Parish",66.8,102,2.1,64.7
LA-033,"East Baton Rouge Parish",68.0,87,0.9,67.1
LA-035,"East Carroll Parish",64.9,78,0.7,64.2
LA-037,"East Feliciana Parish",67.1,85,0.9,66.2
LA-039,"Evangeline Parish",67.8,79,0.5,67.3
LA-041,"Franklin Parish",65.5,71,0.4,65.1
LA-043,"Grant Parish",66.4,76,0.6,65.8
LA-045,"Iberia Parish",69.2,89,1.1,68.1
LA-047,"Iberville Parish",68.9,94,1.3,67.6
LA-049,"Jackson Parish",65.4,92,1.5,63.9
LA-051,"Jefferson Parish",70.1,97,1.8,68.3
LA-053,"Jefferson Davis Parish",69.1,86,1.0,68.1
LA-055,"Lafayette Parish",68.8,86,0.8,68
LA-057,"Lafourche Parish",70.0,94,1.5,68.5
LA-059,"La Salle Parish",65.7,68,0.0,65.7
LA-061,"Lincoln Parish",65.2,95,1.7,63.5
LA-063,"Livingston Parish",68.3,94,1.4,66.9
LA-065,"Madison Parish",65.2,71,0.4,64.8
LA-067,"Morehouse Parish",64.7,82,0.8,63.9
LA-069,"Natchitoches Parish",67.1,99,1.7,65.4
LA-071,"Orleans Parish",69.6,99,2.0,67.6
LA-073,"Ouachita Parish",64.9,81,0.7,64.2
LA-075,"Plaquemines Parish",69.9,101,1.8,68.1
LA-077,"Pointe Coupee Parish",67.8,77,0.5,67.3
LA-079,"Rapides Parish",67.2,77,0.7,66.5
LA-081,"Red River Parish",66.9,103,2.3,64.6
LA-083,"Richland Parish",65.1,76,0.5,64.6
LA-085,"Sabine Parish",67.3,102,2.2,65.1
LA-087,"St. Bernard Parish",69.4,100,1.9,67.5
LA-089,"St. Charles Parish",70.0,99,1.8,68.2
LA-091,"St. Helena Parish",67.2,92,1.3,65.9
LA-093,"St. James Parish",69.3,95,1.5,67.8
LA-095,"St. John the Baptist Parish",69.5,101,1.8,67.7
LA-097,"St. Landry Parish",68.0,79,0.5,67.5
LA-099,"St. Martin Parish",69.0,90,1.1,67.9
LA-101,"St. Mary Parish",69.6,92,1.5,68.1
LA-103,"St. Tammany Parish",68.4,99,1.9,66.5
LA-105,"Tangipahoa Parish",68.0,99,1.8,66.2
LA-107,"Tensas Parish",65.2,65,-0.1,65.3
LA-109,"Terrebonne Parish",70.0,94,1.4,68.6
LA-111,"Union Parish",64.6,87,1.0,63.6
LA-113,"Vermilion Parish",68.8,76,0.5,68.3
LA-115,"Vernon Parish",67.8,98,2.0,65.8
LA-117,"Washington Parish",67.3,97,1.5,65.8
LA-119,"Webster Parish",65.7,97,1.8,63.9
LA-121,"West Baton Rouge Parish",68.3,85,0.8,67.5
LA-123,"West Carroll Parish",64.8,79,0.7,64.1
LA-125,"West Feliciana Parish",67.2,77,0.5,66.7
LA-127,"Winn Parish",66.1,91,1.3,64.8
ME-001,"Androscoggin County",44.1,109,2.9,41.2
ME-003,"Aroostook County",38.0,91,1.8,36.2
ME-005,"Cumberland County",44.4,105,2.6,41.8
ME-007,"Franklin County",38.3,97,2.0,36.3
ME-009,"Hancock County",43.8,111,3.0,40.8
ME-011,"Kennebec County",43.8,109,2.7,41.1
ME-013,"Knox County",43.6,110,2.8,40.8
ME-015,"Lincoln County",44.1,109,2.9,41.2
ME-017,"Oxford County",40.9,101,2.3,38.6
ME-019,"Penobscot County",42.0,104,2.4,39.6
ME-021,"Piscataquis County",39.1,103,2.4,36.7
ME-023,"Sagadahoc County",44.4,108,2.8,41.6
ME-025,"Somerset County",39.0,101,2.3,36.7
ME-027,"Waldo County",43.6,112,2.9,40.7
ME-029,"Washington County",42.7,110,2.8,39.9
ME-031,"York County",44.3,94,1.8,42.5
MD-001,"Allegany County",50.2,60,-0.2,50.4
MD-003,"Anne Arundel County",55.0,85,1.3,53.7
MD-005,"Baltimore County",52.5,76,1.1,51.4
MD-009,"Calvert County",54.7,75,0.8,53.9
MD-011,"Caroline County",53.5,72,0.7,52.8
MD-013,"Carroll County",51.0,68,0.6,50.4
MD-015,"Cecil County",52.4,77,0.7,51.7
MD-017,"Charles County",55.6,83,1.3,54.3
MD-019,"Dorchester County",54.9,83,1.3,53.6
MD-021,"Frederick County",51.6,66,0.4,51.2
MD-023,"Garrett County",46.3,61,0.1,46.2
MD-025,"Harford County",52.4,75,0.7,51.7
MD-027,"Howard County",52.9,83,1.4,51.5
MD-029,"Kent County",52.9,66,0.1,52.8
MD-031,"Montgomery County",53.2,76,1.0,52.2
MD-033,"Prince George's County",54.6,76,1.0,53.6
MD-035,"Queen Anne's County",53.3,68,0.3,53
MD-037,"St. Mary's County",55.0,78,0.9,54.1
MD-039,"Somerset County",56.2,97,2.4,53.8
MD-041,"Talbot County",54.0,68,0.3,53.7
MD-043,"Washington County",51.0,63,0.0,51
MD-045,"Wicomico County",55.4,96,2.3,53.1
MD-047,"Worcester County",55.3,105,2.6,52.7
MD-510,"Baltimore City",55.1,91,2.2,52.9
MD-511,"Washington, D.C.",54.7,72,0.8,53.9
MA-001,"Barnstable County",48.3,122,3.7,44.6
MA-003,"Berkshire County",43.8,79,1.3,42.5
MA-005,"Bristol County",49.0,113,2.9,46.1
MA-007,"Dukes County",48.5,119,3.5,45
MA-009,"Essex County",47.5,100,2.6,44.9
MA-011,"Franklin County",45.1,79,1.1,44
MA-013,"Hampden County",46.6,85,1.3,45.3
MA-015,"Hampshire County",46.0,79,1.1,44.9
MA-017,"Middlesex County",48.2,101,2.6,45.6
MA-019,"Nantucket County",47.2,122,3.6,43.6
MA-021,"Norfolk County",49.0,109,3.1,45.9
MA-023,"Plymouth County",49.2,116,3.5,45.7
MA-025,"Suffolk County",49.2,113,3.5,45.7
MA-027,"Worcester County",46.3,92,1.9,44.4
MI-001,"Alcona County",39.1,45,-1.2,40.3
MI-003,"Alger County",35.7,33,-2.0,37.7
MI-005,"Allegan County",43.7,27,-2.3,46
MI-007,"Alpena County",39.0,49,-1.0,40
MI-009,"Antrim County",39.2,46,-1.4,40.6
MI-011,"Arenac County",41.5,47,-1.0,42.5
MI-013,"Baraga County",34.0,30,-2.6,36.6
MI-015,"Barry County",43.2,26,-2.3,45.5
MI-017,"Bay County",42.8,46,-1.1,43.9
MI-019,"Benzie County",40.2,57,-0.1,40.3
MI-021,"Berrien County",45.3,34,-1.4,46.7
MI-023,"Branch County",43.7,21,-2.5,46.2
MI-025,"Calhoun County",43.2,21,-2.4,45.6
MI-027,"Cass County",45.2,33,-1.3,46.5
MI-029,"Charlevoix County",39.0,40,-1.6,40.6
MI-031,"Cheboygan County",38.5,40,-1.4,39.9
MI-033,"Chippewa County",35.3,32,-2.0,37.3
MI-035,"Clare County",40.1,30,-2.0,42.1
MI-037,"Clinton County",43.1,31,-2.2,45.3
MI-039,"Crawford County",38.6,37,-1.8,40.4
MI-041,"Delta County",36.3,28,-2.3,38.6
MI-043,"Dickinson County",36.0,29,-2.4,38.4
MI-045,"Eaton County",43.2,30,-2.1,45.3
MI-047,"Emmet County",38.2,46,-1.2,39.4
MI-049,"Genesee County",44.1,47,-0.8,44.9
MI-051,"Gladwin County",41.5,42,-1.5,43
MI-053,"Gogebic County",33.8,17,-4.0,37.8
MI-055,"Grand Traverse County",40.0,53,-0.5,40.5
MI-057,"Gratiot County",42.3,30,-2.4,44.7
MI-059,"Hillsdale County",44.0,33,-1.8,45.8
MI-061,"Houghton County",35.1,28,-2.6,37.7
MI-063,"Huron County",42.1,54,-0.2,42.3
MI-065,"Ingham County",43.6,41,-1.5,45.1
MI-067,"Ionia County",42.8,32,-2.3,45.1
MI-069,"Iosco County",40.3,46,-1.0,41.3
MI-071,"Iron County",34.7,32,-2.5,37.2
MI-073,"Isabella County",41.3,35,-2.2,43.5
MI-075,"Jackson County",43.9,40,-1.3,45.2
MI-077,"Kalamazoo County",43.9,25,-2.2,46.1
MI-079,"Kalkaska County",38.8,36,-1.7,40.5
MI-081,"Kent County",42.8,31,-2.1,44.9
MI-083,"Keweenaw County",34.5,33,-2.0,36.5
MI-085,"Lake County",40.1,23,-2.4,42.5
MI-087,"Lapeer County",43.6,48,-0.8,44.4
MI-089,"Leelanau County",40.2,66,0.4,39.8
MI-091,"Lenawee County",45.6,49,-0.8,46.4
MI-093,"Livingston County",43.8,46,-0.9,44.7
MI-095,"Luce County",35.0,31,-2.1,37.1
MI-097,"Mackinac County",36.0,33,-1.7,37.7
MI-099,"Macomb County",44.9,53,-0.5,45.4
MI-101,"Manistee County",39.8,37,-1.6,41.4
MI-103,"Marquette County",34.8,33,-2.2,37
MI-105,"Mason County",40.5,35,-1.9,42.4
MI-107,"Mecosta County",40.7,30,-2.3,43
MI-109,"Menominee County",37.2,25,-2.8,40
MI-111,"Midland County",42.5,39,-1.7,44.2
MI-113,"Missaukee County",38.6,27,-2.2,40.8
MI-115,"Monroe County",46.8,57,-0.2,47
MI-117,"Montcalm County",41.7,33,-2.2,43.9
MI-119,"Montmorency County",38.9,42,-1.4,40.3
MI-121,"Muskegon County",43.3,47,-0.8,44.1
MI-123,"Newaygo County",41.8,37,-1.6,43.4
MI-125,"Oakland County",44.2,47,-0.7,44.9
MI-127,"Oceana County",42.0,46,-1.0,43
MI-129,"Ogemaw County",40.0,42,-1.4,41.4
MI-131,"Ontonagon County",35.0,23,-3.1,38.1
MI-133,"Osceola County",39.1,23,-2.6,41.7
MI-135,"Oscoda County",39.0,42,-1.5,40.5
MI-137,"Otsego County",38.1,36,-1.8,39.9
MI-139,"Ottawa County",43.5,39,-1.7,45.2
MI-141,"Presque Isle County",38.5,44,-1.3,39.8
MI-143,"Roscommon County",39.6,41,-1.4,41
MI-145,"Saginaw County",43.6,43,-1.3,44.9
MI-147,"St. Clair County",44.4,56,-0.3,44.7
MI-149,"St. Joseph County",44.6,29,-2.0,46.6
MI-151,"Sanilac County",42.8,51,-0.5,43.3
MI-153,"Schoolcraft County",36.3,30,-2.1,38.4
MI-155,"Shiawassee County",43.7,42,-1.4,45.1
MI-157,"Tuscola County",43.1,47,-1.0,44.1
MI-159,"Van Buren County",44.6,31,-1.8,46.4
MI-161,"Washtenaw County",44.6,47,-0.8,45.4
MI-163,"Wayne County",45.9,53,-0.4,46.3
MI-165,"Wexford County",38.8,28,-2.0,40.8
MN-001,"Aitkin County",34.3,10,-5.6,39.9
MN-003,"Anoka County",38.6,10,-5.8,44.4
MN-005,"Becker County",33.4,8,-6.9,40.3
MN-007,"Beltrami County",32.4,9,-6.4,38.8
MN-009,"Benton County",37.9,12,-4.7,42.6
MN-011,"Big Stone County",37.6,10,-6.0,43.6
MN-013,"Blue Earth County",39.9,9,-5.7,45.6
MN-015,"Brown County",40.7,15,-4.6,45.3
MN-017,"Carlton County",34.0,10,-5.2,39.2
MN-019,"Carver County",39.5,11,-5.4,44.9
MN-021,"Cass County",33.4,8,-6.5,39.9
MN-023,"Chippewa County",38.0,8,-6.1,44.1
MN-025,"Chisago County",38.5,10,-5.3,43.8
MN-027,"Clay County",35.3,8,-6.8,42.1
MN-029,"Clearwater County",32.2,8,-7.0,39.2
MN-031,"Cook County",31.1,12,-3.9,35
MN-033,"Cottonwood County",40.2,17,-4.3,44.5
MN-035,"Crow Wing County",35.8,12,-5.0,40.8
MN-037,"Dakota County",39.8,11,-5.6,45.4
MN-039,"Dodge County",39.1,13,-4.9,44
MN-041,"Douglas County",35.4,10,-6.1,41.5
MN-043,"Faribault County",39.8,9,-5.6,45.4
MN-045,"Fillmore County",39.2,8,-5.3,44.5
MN-047,"Freeborn County",40.0,14,-4.7,44.7
MN-049,"Goodhue County",39.6,11,-5.2,44.8
MN-051,"Grant County",36.2,8,-6.3,42.5
MN-053,"Hennepin County",39.6,11,-5.2,44.8
MN-055,"Houston County",40.9,12,-4.7,45.6
MN-057,"Hubbard County",32.5,8,-6.9,39.4
MN-059,"Isanti County",38.5,12,-5.0,43.5
MN-061,"Itasca County",32.0,7,-6.7,38.7
MN-063,"Jackson County",40.2,15,-4.5,44.7
MN-065,"Kanabec County",37.1,11,-4.8,41.9
MN-067,"Kandiyohi County",37.4,11,-6.0,43.4
MN-069,"Kittson County",33.9,12,-5.4,39.3
MN-071,"Koochiching County",32.5,10,-5.5,38
MN-073,"Lac qui Parle County",37.8,8,-6.4,44.2
MN-075,"Lake County",30.6,7,-5.6,36.2
MN-077,"Lake of the Woods County",33.0,13,-5.0,38
MN-079,"Le Sueur County",39.4,9,-6.0,45.4
MN-081,"Lincoln County",37.2,8,-6.3,43.5
MN-083,"Lyon County",38.2,9,-6.3,44.5
MN-085,"McLeod County",38.8,10,-5.8,44.6
MN-087,"Mahnomen County",33.0,9,-7.0,40
MN-089,"Marshall County",33.3,10,-6.5,39.8
MN-091,"Martin County",40.2,12,-5.0,45.2
MN-093,"Meeker County",37.2,8,-6.4,43.6
MN-095,"Mille Lacs County",37.3,13,-4.6,41.9
MN-097,"Morrison County",36.7,12,-5.1,41.8
MN-099,"Mower County",39.3,14,-4.7,44
MN-101,"Murray County",38.4,9,-5.5,43.9
MN-103,"Nicollet County",39.9,10,-5.5,45.4
MN-105,"Nobles County",39.8,12,-4.7,44.5
MN-107,"Norman County",34.6,10,-7.0,41.6
MN-109,"Olmsted County",39.5,13,-4.7,44.2
MN-111,"Otter Tail County",35.0,9,-6.3,41.3
MN-113,"Pennington County",33.3,10,-6.7,40
MN-115,"Pine County",36.5,12,-4.5,41
MN-117,"Pipestone County",38.5,11,-5.3,43.8
MN-119,"Polk County",33.7,8,-7.2,40.9
MN-121,"Pope County",36.6,11,-5.6,42.2
MN-123,"Ramsey County",39.0,10,-6.1,45.1
MN-125,"Red Lake County",33.7,10,-6.8,40.5
MN-127,"Redwood County",39.3,9,-5.8,45.1
MN-129,"Renville County",38.8,9,-6.0,44.8
MN-131,"Rice County",39.2,10,-5.8,45
MN-133,"Rock County",40.5,14,-4.5,45
MN-135,"Roseau County",32.9,12,-5.5,38.4
MN-137,"St. Louis County",32.1,9,-5.5,37.6
MN-139,"Scott County",39.8,11,-5.6,45.4
MN-141,"Sherburne County",38.8,12,-4.7,43.5
MN-143,"Sibley County",39.6,11,-5.5,45.1
MN-145,"Stearns County",37.6,12,-4.9,42.5
MN-147,"Steele County",39.0,11,-5.5,44.5
MN-149,"Stevens County",37.0,9,-5.9,42.9
MN-151,"Swift County",37.6,10,-5.9,43.5
MN-153,"Todd County",35.9,11,-5.4,41.3
MN-155,"Traverse County",37.1,9,-6.1,43.2
MN-157,"Wabasha County",39.8,11,-5.1,44.9
MN-159,"Wadena County",34.5,9,-6.0,40.5
MN-161,"Waseca County",39.1,9,-5.9,45
MN-163,"Washington County",38.7,10,-6.2,44.9
MN-165,"Watonwan County",41.4,22,-3.8,45.2
MN-167,"Wilkin County",36.3,8,-6.5,42.8
MN-169,"Winona County",40.2,12,-4.7,44.9
MN-171,"Wright County",38.6,11,-5.3,43.9
MN-173,"Yellow Medicine County",38.1,8,-6.5,44.6
MS-001,"Adams County",65.0,58,-0.5,65.5
MS-003,"Alcorn County",58.4,31,-1.7,60.1
MS-005,"Amite County",66.6,90,1.3,65.3
MS-007,"Attala County",63.0,76,0.4,62.6
MS-009,"Benton County",59.7,53,-0.7,60.4
MS-011,"Bolivar County",62.5,57,-0.5,63
MS-013,"Calhoun County",62.2,72,0.0,62.2
MS-015,"Carroll County",64.9,99,2.2,62.7
MS-017,"Chickasaw County",62.1,63,-0.1,62.2
MS-019,"Choctaw County",62.4,71,0.3,62.1
MS-021,"Claiborne County",65.1,66,0.1,65
MS-023,"Clarke County",65.4,92,1.3,64.1
MS-025,"Clay County",62.5,63,-0.1,62.6
MS-027,"Coahoma County",61.9,57,-0.4,62.3
MS-029,"Copiah County",65.5,80,0.9,64.6
MS-031,"Covington County",65.5,81,0.8,64.7
MS-033,"DeSoto County",61.1,59,-0.5,61.6
MS-035,"Forrest County",66.0,80,0.6,65.4
MS-037,"Franklin County",65.9,82,0.9,65
MS-039,"George County",67.0,93,1.2,65.8
MS-041,"Greene County",66.2,82,0.7,65.5
MS-043,"Grenada County",63.8,85,1.1,62.7
MS-045,"Hancock County",67.7,97,1.6,66.1
MS-047,"Harrison County",67.5,95,1.4,66.1
MS-049,"Hinds County",64.8,72,0.4,64.4
MS-051,"Holmes County",64.8,89,1.3,63.5
MS-053,"Humphreys County",65.1,85,1.1,64
MS-055,"Issaquena County",64.8,73,0.5,64.3
MS-057,"Itawamba County",61.6,75,0.3,61.3
MS-059,"Jackson County",67.8,99,1.6,66.2
MS-061,"Jasper County",65.2,93,1.3,63.9
MS-063,"Jefferson County",65.0,65,-0.1,65.1
MS-065,"Jefferson Davis County",65.9,89,1.2,64.7
MS-067,"Jones County",65.5,80,0.6,64.9
MS-069,"Kemper County",63.0,67,0.0,63
MS-071,"Lafayette County",61.3,57,-0.6,61.9
MS-073,"Lamar County",66.1,81,0.8,65.3
MS-075,"Lauderdale County",64.2,82,0.8,63.4
MS-077,"Lawrence County",66.4,96,1.5,64.9
MS-079,"Leake County",62.8,69,-0.1,62.9
MS-081,"Lee County",62.0,74,0.3,61.7
MS-083,"Leflore County",65.1,92,1.7,63.4
MS-085,"Lincoln County",66.2,97,1.5,64.7
MS-087,"Lowndes County",63.1,68,0.3,62.8
MS-089,"Madison County",63.8,67,-0.2,64
MS-091,"Marion County",66.7,90,1.2,65.5
MS-093,"Marshall County",60.4,55,-0.6,61
MS-095,"Monroe County",61.9,61,-0.3,62.2
MS-097,"Montgomery County",63.6,90,1.3,62.3
MS-099,"Neshoba County",62.6,67,0.0,62.6
MS-101,"Newton County",64.0,85,0.9,63.1
MS-103,"Noxubee County",63.1,69,0.2,62.9
MS-105,"Oktibbeha County",62.7,67,0.1,62.6
MS-107,"Panola County",61.7,57,-0.6,62.3
MS-109,"Pearl River County",66.9,92,1.3,65.6
MS-111,"Perry County",66.0,80,0.6,65.4
MS-113,"Pike County",66.9,100,1.8,65.1
MS-115,"Pontotoc County",61.8,72,0.1,61.7
MS-117,"Prentiss County",60.4,58,-0.3,60.7
MS-119,"Quitman County",62.3,64,-0.3,62.6
MS-121,"Rankin County",64.3,73,0.4,63.9
MS-123,"Scott County",63.5,72,0.3,63.2
MS-125,"Sharkey County",64.8,76,0.5,64.3
MS-127,"Simpson County",65.1,83,0.9,64.2
MS-129,"Smith County",64.7,83,0.8,63.9
MS-131,"Stone County",66.7,92,1.1,65.6
MS-133,"Sunflower County",63.8,80,0.4,63.4
MS-135,"Tallahatchie County",63.5,76,0.6,62.9
MS-137,"Tate County",61.2,58,-0.7,61.9
MS-139,"Tippah County",59.6,48,-0.8,60.4
MS-141,"Tishomingo County",59.5,51,-0.6,60.1
MS-143,"Tunica County",61.6,56,-0.4,62
MS-145,"Union County",61.2,62,-0.1,61.3
MS-147,"Walthall County",66.8,97,1.5,65.3
MS-149,"Warren County",65.0,68,0.3,64.7
MS-151,"Washington County",64.0,73,0.2,63.8
MS-153,"Wayne County",65.5,82,0.7,64.8
MS-155,"Webster County",62.5,73,0.4,62.1
MS-157,"Wilkinson County",66.1,68,0.2,65.9
MS-159,"Winston County",62.4,69,0.1,62.3
MS-161,"Yalobusha County",62.3,72,-0.1,62.4
MS-163,"Yazoo County",64.6,71,0.3,64.3
MO-001,"Adair County",48.8,26,-2.2,51
MO-003,"Andrew County",49.2,19,-3.2,52.4
MO-005,"Atchison County",49.8,28,-2.0,51.8
MO-007,"Audrain County",51.2,30,-1.8,53
MO-009,"Barry County",55.2,43,-1.1,56.3
MO-011,"Barton County",55.0,38,-1.5,56.5
MO-013,"Bates County",54.5,50,-0.9,55.4
MO-015,"Benton County",53.6,42,-1.2,54.8
MO-017,"Bollinger County",54.2,24,-2.3,56.5
MO-019,"Boone County",53.2,48,-0.7,53.9
MO-021,"Buchanan County",50.3,21,-2.8,53.1
MO-023,"Butler County",56.0,20,-2.5,58.5
MO-025,"Caldwell County",49.0,18,-3.4,52.4
MO-027,"Callaway County",53.5,52,-0.6,54.1
MO-029,"Camden County",55.1,58,-0.2,55.3
MO-031,"Cape Girardeau County",55.2,41,-1.2,56.4
MO-033,"Carroll County",50.6,21,-2.7,53.3
MO-035,"Carter County",55.0,30,-1.8,56.8
MO-037,"Cass County",54.0,61,-0.2,54.2
MO-039,"Cedar County",55.4,56,-0.6,56
MO-041,"Chariton County",50.9,23,-2.3,53.2
MO-043,"Christian County",53.6,32,-1.7,55.3
MO-045,"Clark County",48.3,17,-3.4,51.7
MO-047,"Clay County",52.4,50,-0.9,53.3
MO-049,"Clinton County",49.5,20,-2.9,52.4
MO-051,"Cole County",54.2,48,-0.9,55.1
MO-053,"Cooper County",53.4,52,-0.6,54
MO-055,"Crawford County",53.3,41,-1.2,54.5
MO-057,"Dade County",55.2,54,-0.8,56
MO-059,"Dallas County",53.6,39,-1.4,55
MO-061,"Daviess County",49.0,21,-3.1,52.1
MO-063,"DeKalb County",48.2,16,-3.9,52.1
MO-065,"Dent County",53.8,45,-0.9,54.7
MO-067,"Douglas County",54.2,37,-1.2,55.4
MO-069,"Dunklin County",57.8,33,-1.6,59.4
MO-071,"Franklin County",53.9,50,-0.6,54.5
MO-073,"Gasconade County",53.4,47,-0.9,54.3
MO-075,"Gentry County",48.8,22,-2.7,51.5
MO-077,"Greene County",54.1,47,-1.0,55.1
MO-079,"Grundy County",49.4,22,-2.8,52.2
MO-081,"Harrison County",48.5,25,-2.6,51.1
MO-083,"Henry County",53.8,40,-1.4,55.2
MO-085,"Hickory County",54.0,43,-1.3,55.3
MO-087,"Holt County",50.2,25,-2.4,52.6
MO-089,"Howard County",52.8,47,-0.8,53.6
MO-091,"Howell County",55.8,61,0.1,55.7
MO-093,"Iron County",53.2,35,-1.5,54.7
MO-095,"Jackson County",53.5,59,-0.3,53.8
MO-097,"Jasper County",56.3,60,-0.5,56.8
MO-099,"Jefferson County",55.0,58,-0.3,55.3
MO-101,"Johnson County",52.8,45,-1.2,54
MO-103,"Knox County",48.6,20,-2.7,51.3
MO-105,"Laclede County",54.4,49,-0.6,55
MO-107,"Lafayette County",51.8,35,-1.7,53.5
MO-109,"Lawrence County",54.5,41,-1.3,55.8
MO-111,"Lewis County",48.8,17,-3.3,52.1
MO-113,"Lincoln County",52.8,49,-0.8,53.6
MO-115,"Linn County",49.7,21,-2.7,52.4
MO-117,"Livingston County",49.8,19,-3.0,52.8
MO-119,"McDonald County",57.4,69,0.1,57.3
MO-121,"Macon County",49.8,27,-2.2,52
MO-123,"Madison County",53.4,30,-2.0,55.4
MO-125,"Maries County",54.2,43,-0.9,55.1
MO-127,"Marion County",49.9,20,-2.8,52.7
MO-129,"Mercer County",48.0,20,-3.1,51.1
MO-131,"Miller County",55.0,59,-0.2,55.2
MO-133,"Mississippi County",57.2,47,-0.7,57.9
MO-135,"Moniteau County",53.6,47,-0.8,54.4
MO-137,"Monroe County",50.1,21,-2.6,52.7
MO-139,"Montgomery County",52.0,39,-1.5,53.5
MO-141,"Morgan County",53.6,51,-0.8,54.4
MO-143,"New Madrid County",57.7,43,-1.0,58.7
MO-145,"Newton County",57.0,69,0.1,56.9
MO-147,"Nodaway County",48.7,22,-2.5,51.2
MO-149,"Oregon County",56.6,59,0.0,56.6
MO-151,"Osage County",54.2,50,-0.7,54.9
MO-153,"Ozark County",55.5,46,-0.9,56.4
MO-155,"Pemiscot County",58.8,46,-0.6,59.4
MO-157,"Perry County",54.4,43,-1.2,55.6
MO-159,"Pettis County",52.8,40,-1.3,54.1
MO-161,"Phelps County",54.3,44,-0.9,55.2
MO-163,"Pike County",51.0,28,-2.0,53
MO-165,"Platte County",52.6,51,-0.9,53.5
MO-167,"Polk County",54.4,49,-0.9,55.3
MO-169,"Pulaski County",55.6,67,0.3,55.3
MO-171,"Putnam County",47.3,18,-3.5,50.8
MO-173,"Ralls County",50.6,26,-2.3,52.9
MO-175,"Randolph County",50.7,25,-2.1,52.8
MO-177,"Ray County",50.8,25,-2.2,53
MO-179,"Reynolds County",53.7,35,-1.6,55.3
MO-181,"Ripley County",56.1,32,-1.6,57.7
MO-183,"St. Charles County",54.4,51,-0.3,54.7
MO-185,"St. Clair County",54.4,40,-1.4,55.8
MO-186,"Ste. Genevieve County",54.1,42,-1.2,55.3
MO-187,"St. Francois County",53.5,40,-1.3,54.8
MO-189,"St. Louis County",54.9,54,-0.3,55.2
MO-195,"Saline County",52.1,38,-1.6,53.7
MO-197,"Schuyler County",47.9,22,-2.7,50.6
MO-199,"Scotland County",48.2,21,-2.8,51
MO-201,"Scott County",56.4,44,-1.0,57.4
MO-203,"Shannon County",55.0,46,-0.7,55.7
MO-205,"Shelby County",49.0,18,-3.0,52
MO-207,"Stoddard County",55.8,21,-2.5,58.3
MO-209,"Stone County",54.6,34,-1.7,56.3
MO-211,"Sullivan County",48.6,21,-2.9,51.5
